Split_id	Input_Company_name		CIN	MCA_Company_Name	Company_Address	MCA_Status	status
"sp18,cat_b"	SW FINANCE CO LTD		U65924MH2002PLC137727	SW FINANCE CO. LIMITED	"Bank of Baroda Building, 2nd floor, 3, Walchand Hirachand Marg, Ballard Estate, Mumbai Mumbai City MH 400038 IN"	Amalgamated	
"sp18,cat_b"	ST JOHNS HIGH SCHOOL WARDHA		U40109TG2005PLC047917	SAI WARDHA POWER GENERATION LIMITED	8 2 293 82A 431A ROAD NO 22 JUBILEE HILLS HYDERBAD TG 500033 IN	Active	
"sp18,cat_b"	SWADESHI CIVIL INFRASTRUCTURE PVT LTD		U45400DL2008PTC175221	SWADESHI CIVIL INFRASTRUCTURE PRIVATE LIMITED	"302, DLF TOWER 'B' JASOLA NEW DELHI DL 110044 IN"	Active	inserted
"sp18,cat_b"	ST JOSEPH CLG BANGALORE		U73100KA2001PTC028646	BANGALORE BIOTECH LABS PRIVATE LIMITED	"49/2, GUBBI CROSS, BANGALORE -BAGALUR ROAD KOTHANUR VILLAGE , BANGALORE 77. KA 000000 IN"	Active	
"sp18,cat_b"	SWAMI MUKTANAND HIGH SCHMUMBAI		U74130MH2005PTC216732	CRIF HIGH MARK CREDIT INFORMATION SERVICES PRIVATE LIMITED	"Unit Nos. 3B- 01, 02 & 03, 3rd Floor, Phoenix Paragon Plaza, CTS No. 124/B, 15 LBS Marg, Kurla-W Mumbai Mumbai City MH 400070 IN"	Active	
"sp18,cat_b"	ST JOSEPH COLLEGE PUNE THANE		U74999MH2016NPL284909	GOOD SHEPHERD SOCIAL WELFARE CENTRE	"Flat no.103, Shanti Palace Co-op Housing Society, Opp St.John High School, Veer Savarkar Path Thane west Thane MH 400601 IN"	Active	
"sp18,cat_b"	SWAMI SHARADHANAND CLG NDH		U80904DL2017PTC314307	REVATAA EDUCATION PRIVATE LIMITED	"299, 3rd FLOOR, SATYA NIKETAN, NEW DELHI DELHI South Delhi DL 110021 IN"	Active	
"sp18,cat_b"	SWAMI VIVEKANAND INT SCHWARDHA		U26940MH2004PLC145530	HP INTERNATIONAL LIMITED	11 UNIQUE HOUSECHAKALA CROSS ROAD ANDHERI EAST MUMBAI MH 400099 IN	Active	
"sp18,cat_b"	SWARNMANDIR JEWEL DESIGNER PVT LTD		U33208KA2009PTC050106	SWARNMANDIR JEWEL DESIGNER PRIVATE LIMITED	"2nd Floor, Santhurupthi Complex, Vivekananda Road, Tumkur KA 572101 IN"	Active	inserted
"sp18,cat_b"	SWASTIK HIGH SCHOOL AHMEDABAD		U67120GJ2003PTC042826	SWASTIK BROKERAGES PRIVATE LIMITED	"2565/1/A/107 ANAND SHOPPING CENTER, OPP. NEW HIGH SCHOOL GOLWAD, PIR MAHAMADSHA ROAD, AHMEDABAD Ahmedabad GJ 380001 IN"	Active	
"sp18,cat_b"	SWATI JAIN INST OF MGMTINDORE		L29120MH1986PLC042028	JAIN IRRIGATION SYSTEMS LIMITED	"JAIN PLASTIC PARK, N.H.NO.6, BAMBHORI, JALGAON MH 425001 IN"	Active	
"sp18,cat_b"	SWIFT INDIA DOMESTIC SERVICES PVT LTD		U74120MH2012FTC239126	SWIFT INDIA DOMESTIC SERVICES PRIVATE LIMITED	"#1302, Tower-3, Indiabulls Finance Centre Senapati Bapat Marg, Elphinstone Road (West), Mumbai MH 400013 IN"	Active	inserted
"sp18,cat_b"	SYDENHAM INSTITUTION MUMBAI		U74140MH2008NPL188938	SYDENHAM INSTITUTE OF MANAGEMENT ALUMNI ASSOCIATION	SYDENHAM COLLEGE B ROAD CHURCHGATE MUMBAI MH 400020 IN	Active	
"sp18,cat_b"	ST JOSEPHS HIGH SC MUM NAG PUN		U74999MH2018PTC305822	JOSEPH TRADE SERVICES PRIVATE LIMITED	"GROUND FLOOR, ESPERANCA COLABA CAUSEWAY MUMBAI Mumbai City MH 400039 IN"	Active	
"sp18,cat_b"	SYMBIOSIS COL OF COMMERCE PUNE		U74990PN2015PTC156914	MEZI COMMERCE PRIVATE LIMITED	"Plot No.5, Jeewan Vihar Society S.No.103/A/5a/2, S.B.Road, Shivajinagar Pune Pune MH 411016 IN"	Active	
"sp18,cat_b"	SYMBIOSIS COLLEGE OF MGMT PUNE		U74140PN2002PTC017172	WATERSHED TECHNOLOGY AND MANAGEMENT INSTITUTE PRIVATE LIMITED	11 SUVARNDEEP LANE NO 10PRABHAT ROAD PUNE MH 411005 IN	Strike Off	
"sp18,cat_b"	ST JOSEPHS SCHOOL THANE		AAB-8854	EL MUNDO TRADING AND SERVICES LLP	"A - 303, Marigold -2, CHS Ltd, Beverly Park, Nr R.B.K. School, Mira -Bhainder Road,Mi ra Road(E) Thane Thane MH 401107 IN"	Active	
"sp18,cat_b"	ST JUDES HIGH SCHOOL KHARGAON		U33110TG2005PTC046028	ST. JUDE MEDICAL INDIA PRIVATE LIMITED	"No.1-11-250/A, Matarani Sensation Lane Besides Syndicate Bank, Begumpet HYDERABAD Hyderabad TG 500016 IN"	Active	
"sp18,cat_b"	SYMBIOSIS HIGH SCHOOL NASHIK		U15100AP2017PTC105486	SYMBIOSIS FEEDS INDIA PRIVATE LIMITED	"73-22-13/3,LAKSHMI ELITE, FLAT NO.104,NEAR NAGAMMA TALLI TEMPLE, SRINIVASA NAGAR EXTENSION RAJAHMUNDRY East Godavari AP 533103 IN"	Active	
"sp18,cat_b"	ST KABIR SCHOOL AHMEDABAD		U80903GJ2006PTC047972	ABSOLUTE ACADEMY PRIVATE LIMITED	"33 SWASTIK CHAMBES,NR. NAVJIVAN PRESS AHMEDABAD 380 014 AHMEDABAD GJ 000000 IN"	Active	
"sp18,cat_b"	SYMBIOSIS SCH COLLEGE PUNE		U29265PN2016PTC166551	SYMBIOTIC SOLAR PRIVATE LIMITED	"26,AMAR SOCIETY ERANDAWANE GULMOHAR PATH OFF LAW COLLEGE RD. PUNE Pune MH 411004 IN"	Converted to LLP	
"sp18,cat_b"	ST LAWRENCE COLLEGE AHMEDABAD		U25202GJ2009PTC057215	BIG BOX CONTAINERS PRIVATE LIMITED	"405, CAMPUS CORNER NR. ST. XAVIERS COLLEGE CROSS ROAD, NAVARANGPURA AHMEDABAD GJ 380009 IN"	Active	
"sp18,cat_b"	ST MARKS PREPARATORY SCH NDH		U64120TN2018PTC121903	ST COURIER PRIVATE LIMITED	NO 199 HARIYAN STREET C-PALLAVARAM CHENNAI Chennai TN 600043 IN	Active	
"sp18,cat_b"	ST MARKS PUBLIC SCH NEW DELHI		U74900DL2013PTC257452	SEVENTY9 DEALS INDIA PRIVATE LIMITED	"F No.117,Block GH-5/7,Paschim Vihar St Marks Public School New Delhi New Delhi DL 110087 IN"	Strike Off	
"sp18,cat_b"	ST MARRYS PUBLIC SCH BANGALORE		U99999UR1928NPL002455	INDIAN PUBLIC SCHOOLS SOCIETY	THE DOON SCHOOL P.. BOX NO. 36 CHANDBAGH DEHRADUN UR 000000 IN	Active	
"sp18,cat_b"	ST MARY CONVENT SCHOOL MUMBAI		U25199KL2002PTC015698	ST MARYS RUBBERS PRIVATE LIMITED	"XVII/401A, THOTTAM KAVALA VIZHIKKATHODE, KOOVAPPALLY P.O KANJIRAPPALLY Kottayam KL 686518 IN"	Active	
"sp18,cat_b"	ST MARY S ENGLISH SCH MUMBAI		U63040MH2007PTC167547	ST. MARYS TRAVELS PVT. LTD.	"SONI BHAVAN A-102, PANCHAL NAGAR, NALLASOPARA (W) THANE Thane MH 401203 IN"	Active	
"sp18,cat_b"	ST MARY S HIGH SCHMUMBAIMUMBAI		U25199KL2002PTC015698	ST MARYS RUBBERS PRIVATE LIMITED	"XVII/401A, THOTTAM KAVALA VIZHIKKATHODE, KOOVAPPALLY P.O KANJIRAPPALLY Kottayam KL 686518 IN"	Active	
"sp18,cat_b"	ST MARY S SCH VADODARA		U25199KL2002PTC015698	ST MARYS RUBBERS PRIVATE LIMITED	"XVII/401A, THOTTAM KAVALA VIZHIKKATHODE, KOOVAPPALLY P.O KANJIRAPPALLY Kottayam KL 686518 IN"	Active	
"sp18,cat_b"	ST MARYS CONVENT SCH MUMBAI		U13200OR2013PTC017378	GUNJAN DRILLING ASSOCIATES PRIVATE LIMITED	NEAR BOMBAY CHOWK OPPOSITE ST. MARY'S CONVENT SCHOOL JHARSUGUDA Jharsuguda OR 768203 IN	Active	
"sp18,cat_b"	ST MARYS HIGH SCH CHANDRAPUR		AAM-0016	NETBUGS SOLUTIONS AND SERVICES LLP	"AT - GADCHANDUR, TA - KORPANA DIST - CHANDRAPUR CHANDRAPUR Chandrapur MH 442402 IN"	Active	
"sp18,cat_b"	TADAS WIND ENERGY PVT LTD		U40300MH2011PTC220233	TADAS WIND ENERGY PRIVATE LIMITED	"THE IL&FS FINANCIAL CENTRE, PLOT NO. C-22 G BLOCK, BANDRA - KURLA COMPLEX, BANDRA- EAST MUMBAI MH 400051 IN"	Active	inserted
"sp18,cat_b"	ST MATHEWS PUB SCH VIAJAYAWADA		U74999TG2017PTC116255	INDUS INTERNATIONAL SCHOOL PRIVATE LIMITED	"Municipal No 8-2-293/82/A/694 Plot No. 694, Road no. 33, Jubilee Hills Hyderabad Hyderabad TG 500033 IN"	Active	
"sp18,cat_b"	ST MATHEWS PUBLIC SCHOOL PUNE		L80301MH2011PLC219291	GLOBAL EDUCATION LIMITED	"Office No112, 1st Floor of Building Panchratna CHSL,M. P.Marg Opera House Girgaon Mumbai Mumbai City MH 400004 IN"	Active	
"sp18,cat_b"	TAGORE PUBL SCH JAIPUR JAIPUR		U80302RJ2012PTC038283	TAGORE COACHING CENTRE PRIVATE LIMITED	"C/O TAGORE SENIOR SECONDARY SCHOOL MIRDHA NAGAR, DEEDWANA ROAD KUCHAMAN CITY RJ 341508 IN"	Active	
"sp18,cat_b"	ST PAUL HS SCHOOL MUMBAI		U74120MH2015PTC270094	SANDEEP NATH PRODUCTIONS PRIVATE LIMITED	"D-302,Om Shree Kartikya,Complex CHSL Nr. ST.Pauls High School, Nr. Nityanand Nagar, Mira Road (e) Thane MH 401107 IN"	Active	
"sp18,cat_b"	TAGORE PUBLIC SCH ALLAHABAD		U74120UP2015PTC068315	ISHOP CONSULTANCY SERVICES PRIVATE LIMITED	"106/10A/1 GROUND FLOOR, MALVIYA ROAD ALLAHABAD Allahabad UP 211002 IN"	Active	
"sp18,cat_b"	TAGORE PUBLIC SCH KURUKESHTRA		U80903TG2002PTC038461	TIME EDUCATION PRIVATE LIMITED	"95-B, IIND FLOOR, SIDDAMSETTYCOMPLEX, PARKLANE, SECUNDERABAD ANDHRA PRADESH TG 500003 IN"	Active	
"sp18,cat_b"	ST PAULS COLLEGE MUMBAI		AAI-0072	PK SCHOOL OF BRANDING AND ENTREPRENEURSHIP LLP	"Offspring Ground floor, Priyanka Building, 50 Saint Paul Road Bandra Mumbai City MH 400050 IN"	Active	
"sp18,cat_b"	ST PAULS JR COLL HYDERABAD		U72900TG2008PTC115487	MICROCOM SOLUTION PRIVATE LIMITED	"6th Floor, Block No-1, My Home Hub, Madhapur Hyderabad Hyderabad TG 500081 IN"	Active	
"sp18,cat_b"	ST PAULS MAT H S SCH CHENNAI		U74140TN1989PTC018142	BRILLIANT TUTORIALS PRIVATE LIMITED	"12, MASILAMANI STREET, T.NAGARMADRAS MADRAS MADRAS TN 600017 IN"	Under Liquidation	
"sp18,cat_b"	TAGORE PUBLIC SCHOOL KASARGUD		U80211GJ2000PTC038692	EDUCATIONAL INITIATIVES PRIVATE LIMITED	"201 Baleshwar Square, Opp. Iskon Temple S G Highway Ahmedabad Ahmedabad GJ 380015 IN"	Active	
"sp18,cat_b"	ST PETERS SCHOOL FARIDABAD		U05000TN2011PTC080387	ST.PETER & PAUL SEA FOOD EXPORTS PRIVATE LIMITED	"11A, NEW THIRUVALLUVAR NAGAR, KASIMEDU, ROYAPURAM, CHENNAI TN 600013 IN"	Active	
"sp18,cat_b"	ST PHILOMINA GIRLS HIG SCH TVM		F02816	IDYNAMICS LIMITED	"C-2, Level 'C' Floor, Thejaswini Building Technopark Campus TRIVANDRUM Thiruvananthapuram KL 695581 IN"	Active	
"sp18,cat_b"	ST SOLDIERS INTL SCHCHANDIGARH		U51101DL2007PTC166732	S.A.N. INTERNATIONAL PRIVATE LIMITED	"134, IST FLOOR , SOMDATT CHAMBER-II, NO-09 BHIKAJI CAMA PLACE NEW DELHI DL 110066 IN"	Active	
"sp18,cat_b"	ST SOPHIA S SR SEC SCH NDH		U93090TN1912NPL001384	MUTHIALPET HIGHER SECONDARY SCHOOL	"83, THAMBU CHETTY STREET, CHENNAI TN 600001 IN"	Active	
"sp18,cat_b"	ST TERASA S CONVENT HIGH SCH		U93000KA2016PTC085961	2THOUGHTS PRIVATE LIMITED	"Munilakshamma Complex, No.102, Kaveri Rd Arekere Mn Rd,New RTO,Devarachikkanahalli,BTS Lyt Bangalore Bangalore KA 560076 IN"	Active	
"sp18,cat_b"	ST THERESA SCHOOL MUMBAI		AAE-6062	LINI HOSPITALITY LLP	"402, RADHANARAYAN BLDG., 32 ST., OPP. PATWARDHAN PARK, LINKING ROAD, MUMBAI Mumbai City MH 400050 IN"	Active	
"sp18,cat_b"	TAKSILA PUBL SCH SECUNDERABAD		U80300MP2010PTC024493	INTERNATIONAL PUBLIC SCHOOL PRIVATE LIMITED	"29, HOUSING BOARD MARKET BEHIND CHETAK BRIDGE BHOPAL MP 462023 IN"	Active	
"sp18,cat_b"	ST THOMAS SCHOOL BAREILLY		U51109KL1935PLC000024	A V THOMAS AND CO LTD	W 21/674BEACH RD ALLEPPEY KL 688012 IN	Active	
"sp18,cat_b"	ST THOMAS SCHOOL MUMBAI		AAH-9089	STARTUPSPOINT ADVISORY SERVICE LLP	"103, Akash Mahal Bldg., Poona link Road, Nr. St. Mary School, Kalyan Thane MH 421306 IN"	Active	
"sp18,cat_b"	ST THOMAS SR SEC SCH FARIDABAD		U45201DL1997PTC085284	THOMAS AND COMPANY PRIVATE LIMITED	"52/63, CHITTA RANJAN PARK, NEW DELHI DL 110019 IN"	Active	
"sp18,cat_b"	TALTALA GIRLS SCH HS KOLKATA		U72200WB2012PTC183024	XIGMAPRO SOFTWARE PRIVATE LIMITED	"275, INDIRA GANDHI ROAD, KONNAGAR Hooghly WB 712235 IN"	Active	
"sp18,cat_b"	ST VYAS SCHOOL NEW DELHI		U45400DL2011PLC217291	VYAS INFRATECH LIMITED	"47, SANTI KUNJ MAIN VASANT KUNJ NEW DELHI DL 110067 IN"	Active	
"sp18,cat_b"	ST XAVIER SR SEC SCH MUMBAI		U80300MH2012NPL228515	ST. XAVIER'S VILE PARLE ALUMNI ASSOCIATION	"C/O. GLEN MASCARENHAS, GREENLANDS, GROUND FLOOR, LAJPATRAI ROAD, VILE PARLE (WEST), MUMBAI MH 400056 IN"	Active	
"sp18,cat_b"	TAMILNADU GEN AND DIST CORP		U40109TN2009SGC073746	TAMILNADU GENERATION AND DISTRIBUTION CORPORATION LIMITED	NPKRR MAALIGAI (TNEB OFFICE) 144 ANNA SALAI CHENNAI TN 600002 IN	Active	
"sp18,cat_b"	ST XAVIERS COL AND SCH KANNOJ		U51909GJ1994PLC023113	MONARCH DYESTUFFS INDUSTRIES AND EXPORTS LIMITED	"301, Shagun Complex, 93, Swastik Society, B/H Xaviers Ladies Hostel, Navrangpura Ahmedabad Ahmedabad GJ 380009 IN"	Active	
"sp18,cat_b"	ST XAVIERS HIGH SCH MUMBAI		U72300MH2011PTC223194	WEBWYN (INDIA) PRIVATE LIMITED	"A-102, 1st Floor, Gundecha Altura, LBS Marg, Opp St. Xavier's High School, Kanjurmarg W Mumbai Mumbai City MH 400078 IN"	Strike Off	
"sp18,cat_b"	STALBERT S COL COCHIN		U15495KL1991PTC006191	NEDSPICE PROCESSING INDIA PRIVATE LIMITED	12/597 8 JAWAHAR ROAD KOOVAPADOM COCHIN ERNAKULAM KL 682002 IN	Active	
"sp18,cat_b"	TAMILNADU STATE TRSPT CORP KUM		U60220TN1972SGC006114	TAMILNADU STATE TRANSPORT CORPORATION (KUMBAKONAM) LIMITED	"RAILWAY STATION NEW ROAD, . KUMBAKONAM TN 612001 IN"	Active	
"sp18,cat_b"	STAMLO HOTELS LTD		U73100TG1996PLC024085	STAMLO INDUSTRIES LIMITED	"4th Floor, Hotel GreenPark 7-1-26, Greenlands Begumpet Hyderabad TG 500016 IN"	Active	
"sp18,cat_b"	TAMIL NADU STATE TRANSPORT CORPORATION VILLUPURAM LTD		U60220TN1975SGC006829	TAMIL NADU STATE TRANSPORT CORPORATION (VILLUPURAM) LIMITED	"NO 23/2, THOOTHUKUDI ROAD KATTABOMMAN NAGAR V M CHATRAM Tirunelveli TN 627011 IN"	Active	inserted
"sp18,cat_b"	TAMIL NADU STATE TRANSPORT CORPORATION COIMBATORE LTD		U60231TZ1972SGC003001	TAMIL NADU STATE TRANSPORT CORPORATION COIMBATORE LIMITED	"No.16/3, Krishna Iyer Street, Nungambakkam Chennai Chennai TN 600034 IN"	Active	inserted
"sp18,cat_b"	TAMILNADU TRNSPRT DEV FIN CORP		U65191TN1975SGC006887	TAMILNADU TRANSPORT DEVELOPMENT FINANCE CORPORATION LIMITED	"TAMILNADU TOURISM DEVELOPMENTCORPORATION OFFICE COMPLEX, 4TH FLOOR WALLAJAH ROAD CHENNAI TN 600002 IN"	Active	
"sp18,cat_b"	STANES HR SEC SCH COIMBATORE		U05110TZ1913PLC000273	STANES AGENCIES LIMITED	8/23 & 24 RACE COURSE ROAD COIMBATORE COIMBATORE Coimbatore TN 641018 IN	Amalgamated	
"sp18,cat_b"	STANLEY MEDICAL COL CHENNAI		U19116KA2007PLC044090	STANLEY LIFESTYLES LIMITED	"12/7, Shama Rao Compound, Mission Road, Bangalore KA 560027 IN"	Active	
"sp18,cat_b"	STAR HEALTH INVESTMENTS PVT LTD		U65923TN2005PTC057106	STAR HEALTH INVESTMENTS PRIVATE LIMITED	"No.10 & 11,DR. Radhakrishnan Salai, Chennai Citi Centre, 4th Floor, Mylapore, Chennai Chennai TN 600004 IN"	Active	inserted
"sp18,cat_b"	STARAGRI WARE HOU AND COL MGMT		U51219MH2006PLC305651	STAR AGRIWAREHOUSING AND COLLATERAL MANAGEMENT LIMITED	"1st Floor, B Wing, Litolier Chambers Andheri Kurla Road, Marol, Andheri (E) Mumbai Mumbai City MH 400059 IN"	Active	
"sp18,cat_b"	STAREX INTL SCHGURGAON		U74999DL2002PTC117357	INTERNATIONAL ASSET RECONSTRUCTION COMPANY PRIVATE LIMITED	"709, 7th Floor, Ansal Bhawan 16, Kasturba Gandhi Marg New Delhi DL 110001 IN"	Active	
"sp18,cat_b"	STATE INDUSTES PROM CORP OF TN		U74999TN1971SGC005967	STATE INDUSTRIES PROMOTION CORPORATION OF TAMILNADU LIMITED	"19-A ,MARSHALLS ROAD, EGMORE, MADRAS Chennai TN 600008 IN"	Active	
"sp18,cat_b"	STATKRAFT INDIA PVT LTD		U40101DL2010FTC204050	STATKRAFT INDIA PRIVATE LIMITED	"403, 4th Floor Salcon Ras vilas Building Saket District Centre DL 110017 IN"	Active	inserted
"sp18,cat_b"	STATKRAFT MARKETS PVT LTD		U51909DL2011PTC228692	STATKRAFT MARKETS PRIVATE LIMITED	"403, 4th Floor Salcon Rasvilas Building Saket District Centre Saket South Delhi DL 110017 IN"	Active	inserted
"sp18,cat_b"	STEP BY STEP HIGH SCH JAIPUR		U72900RJ2015PTC047138	PARINAYA SUTRA PRIVATE LIMITED	"FLAT G1,PLOT NO. 210,NEAR STEP BY STEP PRE SCHOOL CHITRAKOOT SEC. NO. 4,AJMER ROAD JAIPUR Jaipur RJ 302021 IN"	Active	
"sp18,cat_b"	STEWARD SCIENCE COL CUTTACK		U72300TN2007PTC064871	STEWARDS SOFTWARE SERVICES PRIVATE LIMITED	"45, P.P.V Koil Street, Mylapore, Chennai Chennai TN 600004 IN"	Strike Off	
"sp18,cat_b"	STPHILOMINA COLLEGE MYSORE		U74999KA2018PTC113011	FOCUSWING PRIVATE LIMITED	"#2226, 1ST FLOOR, KANAKADASA NAGAR DATTAGALLI 3RD STAGE MYSURU Mysore KA 570022 IN"	Active	
"sp18,cat_b"	STS MISSION HIGH SCH MUMBAI		U63090DL2016PTC307864	STS WORLD PRIVATE LIMITED	"OFF NO. 436, 4TH FLOOR, DLF TOWER MOTI NAGAR SHIVAJI MARG NEW DELHI New Delhi DL 110015 IN"	Active	
"sp18,cat_b"	SUBHPRADA GREENERIES PVT LTD		U01403WB2013PTC190529	SUBHPRADA GREENERIES PRIVATE LIMITED	"7, MUNSHI PREMCHAND SARANI HASTINGS KOLKATA WB 700022 IN"	Active	inserted
"sp18,cat_b"	SUKHO KHALSO SR SEC SCH NDH		U15119DL2016PTC304253	SR OIL INDUSTRIES PRIVATE LIMITED	"H.NO. CB-245, FIRST FLOOR RING ROAD NARAINA DELHI South West Delhi DL 110028 IN"	Active	
"sp18,cat_b"	SUMATICHAND GOUTI JEWELLERS PVT LTD		U36910MH2005PTC150835	SUMATICHAND GOUTI JEWELLERS PRIVATE LIMITED	80/82 DHANJI STREETZAVERI BAZAR MUMBAI MH 400003 IN	Active	inserted
"sp18,cat_b"	SUMMERVILLE SCHOOL NOIDA		U80211TN2011PTC079455	A SCHOOL INDIA PRIVATE LIMITED	"RANI SEETHAI HALL, 7TH FLOOR NO.603, ANNA SALAI CHENNAI Chennai TN 600006 IN"	Strike Off	
"sp18,cat_b"	SUMMIT AUTO SEATS INDUSTRY DELHI COMPANY PVT LTD		U35914UP2004PTC029176	SUMMIT AUTO SEATS INDUSTRY (DELHI) COMPANY PRIVATE LIMITED	PLOT NO.1 UDYOG VIHAR GREATER NOIDA NOIDA UP 201306 IN	Active	inserted
"sp18,cat_b"	SUN DATTA HIGH SCHOOL MUMBAI		U31104PN2009PTC134332	SUN ELECTRO DEVICES PRIVATE LIMITED	"OFFICE NO. 201, PRESITGE PLAZA -II, MUMBAI - PUNE ROAD, AKURDI PUNE MH 411035 IN"	Active	
"sp18,cat_b"	SUNDARAM TRADING AND INVESTEMENT PVT LTD		U67110MH1976PTC018904	SUNDARAM TRADING AND INVESTEMENT PRIVATE LIMITED	INDUSTRY HSG S NO 49OPP KALYANI STEELS LTD MUNDHAWA PUNE MH 411036 IN	Active	
"sp18,cat_b"	SUNDER PUBLIC SCH NEW DELHI		U80903DL2007PTC168968	ROCKFURD EDUCATION PRIVATE LIMITED	"Unit No. 614, D mall, Netaji Subash Place Pitam Pura New Delhi North West DL 110034 IN"	Active	
"sp19,cat_b"	THAKER S HIGH SCH AHMEDABAD		L45200GJ2011PLC064107	ART NIRMAN LIMITED	"14, JBR ARCADE, 2ND FLOOR, NEAR R. K. ROYAL HALL, SCIENCE CITY MAIN ROAD, SOLA, AHMEDABAD GJ 380060 IN"	Active	
"sp19,cat_b"	UNIVERSAL INDUSTRIAL FUND LTD		U65999WB1988PLC045155	UNIVERSAL INDUSTRIAL FUND LTD.	"31, NETAJI SUBHAS ROAD KOLKATA WB 700001 IN"	Amalgamated	
"sp19,cat_b"	UNIVERSAL INS OF COMP TECH NOI		U74899DL1996PTC083931	UNIVERSAL TECHNOLOGIES PRIVATE LIMITED	"G-4, 12 NEHRU PLACE OSIAN BUILDING 12, NEHRU PLACE NEW DELHI DL 110019 IN"	Active	
"sp19,cat_b"	UNIVERSAL PUBLIC SCH GHAZIABAD		U74900DL2016PTC290441	UNIVERSAL EDUCATION INFRASTRUCTURE PRIVATE LIMITED	B-18/9 BHIKA JI CAMA PLACE NEW DELHI South Delhi DL 110066 IN	Active	
"sp19,cat_b"	THE BENGAL SR SEC SCH KOLKATA		U91990WB1907GAP001754	THE BENGAL CLUB LTD	"33B,CHOWRANGHEE RD KOLKATA WB 700071 IN"	Active	
"sp19,cat_b"	UNIVERSITY PUBLIC SCHOOL NDH		U80302TN2008PTC069802	NATIONAL SCHOOLS OF BUSINESS AND MANAGEMENT PRIVATE LIMITED	"Flat no. 3, Rams Flats, New no. 23, Old no. 9, Dr. Nair Road, T.Nagar Chennai Chennai TN 600017 IN"	Active	
"sp19,cat_b"	UP KIRANASEWASAMITI VID P SCH		L55101DL1961PLC017307	U P HOTELS LIMITED	1101 SURYA KIRAN BUILDING 19 KASTURBA GANDHI MARG NEW DELHI DL 110001 IN	Active	
"sp19,cat_b"	THE DIAMOND JUBLEE GIRLS H SCH		AAL-6034	MARCAMOR BUSINESS SOLUTIONS LLP	"1-62/K/1/44 Kavuri Hills, Jubilee Hills, Hyderabad Hyderabad TG 500033 IN"	Active	
"sp19,cat_b"	THE ENERGY AND INST NEW DELHI		U65100DL1987GOI027265	INDIAN RENEWABLE ENERGY DEVELOPMENT AGENCY LIMITED	INDIA HABITAT CENTRE1ST FLOOR EAST COURT CORE 4 A LODHI ROAD NEW DELHI DL 110003 IN	Active	
"sp19,cat_b"	UPPALS IT PROJECTS PVT LTD		U72900DL2004PTC131530	UPPALS IT PROJECTS PRIVATE LIMITED	"Plot No. 250, III Floor, Okhla Industrial Estate, Phase - III New Delhi South Delhi DL 110020 IN"	Active	
"sp19,cat_b"	THE FREYSSINET PRE STRESSED CO		U74999MH1954PLC009421	THE FREYSSINET PRE-STRESSED CONCRETE COMPANY LIMITED	6 B 6TH FLRSTERLING CENTRE DR ANNIE BESANT RD MUMBAI MH 400018 IN	Under Liquidation	
"sp19,cat_b"	URBAN INFRA VENTURE CAPITAL		U67190MH2005PLC158049	URBAN INFRASTRUCTURE VENTURE CAPITAL LIMITED	"46-47, 4TH FLOOR, MAKER CHAMBER VI NARIMAN POINT MUMBAI Mumbai City MH 400021 IN"	Active	
"sp19,cat_b"	THE GOVERNMENT CLG OF TIGAON		U11100HR2013PLC048899	SAMPOORAN NATURAL RESOURCES LIMITED	"T-31 Bukharpur Road, Near Shiv Mandir, Tigaon Faridabad HR 121101 IN"	Active	
"sp19,cat_b"	USHA MARTIN EDUCATION		U80221WB2009PTC140112	USHA MARTIN EDUCATION PRIVATE LIMITED	"GODREJ WATERSIDE, UNIT NO:504, 5TH FLOOR, BLOCK-DP KOLKATA Kolkata WB 700091 IN"	Active	
"sp19,cat_b"	THE INST OF CHARTERED ACCOUNT		U74900KA2012PTC066221	CHARTERED FACILITY MANAGEMENT INSTITUTE PRIVATE LIMITED	"#25/1, SRIKANTA MAHAL1ST CROSS, SAMPIGE ROAD, MALLESHWARAM BANGALORE Bangalore KA 560003 IN"	Strike Off	
"sp19,cat_b"	THE INST OF COST AND WORK MUM		U80903DL2012PTC238175	MOTHERS PRIDE EDUCATION INSTITUTION PRIVATE LIMITED	"11/77, WEST PUNJABI BAGH, NEW DELHI West Delhi DL 110026 IN"	Active	
"sp19,cat_b"	USHTA TE HR CONSULTANCY SRVCS		AAA-8142	USHTA TE CONSULTANCY SERVICES LLP	J 54 CAMA PARK CAMA ROAD ANDHERI (W) MUMBAI MH 400058 IN	Active	
"sp19,cat_b"	THE MOTHERS SCHOOL NEW DELHI		U80903DL2012PTC238175	MOTHERS PRIDE EDUCATION INSTITUTION PRIVATE LIMITED	"11/77, WEST PUNJABI BAGH, NEW DELHI West Delhi DL 110026 IN"	Active	
"sp19,cat_b"	THE NEW VIDYA VIHAR MODEL SCH		U74120MH2011PTC225016	TRIP NAVIGATOR PRIVATE LIMITED	"`308, 3rd Floor, D Wing, Neelkanth Building Park, Kirol Village, Near Bus Dept, Vidhyavihar W, Mumbai Mumbai City MH 400086 IN"	Active	
"sp19,cat_b"	THE PATIDAR GIN SCIENCE CG BAR		U55101MH2000PTC126970	OLIVE BAR & KITCHEN PRIVATE LIMITED	PALI HILL TOURIST HOTEL14 UNION PARK KHAR WEST MUMBAI MH 400052 IN	Active	
